,idx,m,y,ycSeqMCACRA,yNbC,yNb
64435,55,0.5,0,0,0,0
64436,55,0.5,1,0,0,0
64437,55,0.5,1,1,0,0
64438,55,0.5,0,0,0,0
64439,55,0.5,0,0,0,0
64440,55,0.5,0,0,0,0
64441,55,0.5,1,1,0,0
64442,55,0.5,0,0,0,0
64443,55,0.5,0,0,0,0
64444,55,0.5,1,1,0,0
64445,55,0.5,1,0,0,0
64446,55,0.5,1,1,0,0
64447,55,0.5,1,1,0,0
64448,55,0.5,1,1,0,0
64449,55,0.5,0,0,0,0
64450,55,0.5,0,0,0,0
64451,55,0.5,1,0,0,0
64452,55,0.5,0,0,0,0
64453,55,0.5,1,1,0,0
64454,55,0.5,1,1,0,0
64455,55,0.5,0,0,0,0
64456,56,0.5,1,0,0,0
64457,56,0.5,1,1,0,0
64458,56,0.5,0,0,0,0
64459,56,0.5,1,0,0,0
64460,56,0.5,0,0,0,0
64461,56,0.5,0,0,0,0
64462,56,0.5,1,1,0,0
64463,56,0.5,0,0,0,0
64464,56,0.5,1,0,0,0
64465,56,0.5,1,1,0,0
64466,56,0.5,0,0,0,0
64467,56,0.5,0,0,0,0
64468,56,0.5,0,0,0,0
64469,56,0.5,1,1,0,0
64470,56,0.5,0,0,0,0
64471,56,0.5,0,0,0,0
64472,56,0.5,1,1,0,0
64473,56,0.5,0,0,0,0
64474,56,0.5,0,0,0,0
64475,56,0.5,1,1,0,0
64476,56,0.5,0,0,0,0
64477,56,0.5,1,1,0,0
64478,56,0.5,0,0,0,0
64479,56,0.5,1,1,0,0
64480,56,0.5,1,1,0,0
64481,56,0.5,0,0,0,0
64482,56,0.5,0,0,0,0
64483,56,0.5,0,0,0,0
64484,56,0.5,1,1,0,0
64485,56,0.5,1,0,0,0
64486,56,0.5,1,1,0,0
64487,56,0.5,1,1,0,0
64488,56,0.5,1,1,0,0
64489,56,0.5,1,0,0,0
64490,56,0.5,0,0,0,0
64491,56,0.5,0,0,0,0
64492,56,0.5,1,1,0,0
64493,56,0.5,1,1,0,0
64494,56,0.5,0,0,0,0
64495,56,0.5,0,0,0,0
64496,56,0.5,1,1,0,0
64497,56,0.5,0,0,0,0
64498,56,0.5,0,0,0,0
64499,56,0.5,1,1,0,0
64500,56,0.5,1,1,0,0
64501,56,0.5,0,0,0,0
64502,56,0.5,0,0,0,0
64503,56,0.5,0,0,0,0
64504,56,0.5,1,1,0,0
64505,56,0.5,0,0,0,0
64506,56,0.5,1,1,0,0
64507,56,0.5,0,0,0,0
64508,56,0.5,0,0,0,0
64509,56,0.5,1,1,0,0
64510,56,0.5,0,0,0,0
64511,56,0.5,0,0,0,0
64512,56,0.5,0,0,0,0
64513,56,0.5,1,0,0,0
64514,56,0.5,1,0,0,0
64515,56,0.5,1,1,0,0
64516,56,0.5,0,0,0,0
64517,56,0.5,0,0,0,0
64518,56,0.5,0,0,0,0
64519,56,0.5,0,0,0,0
64520,56,0.5,0,0,0,0
64521,56,0.5,0,0,0,0
64522,56,0.5,0,0,0,0
64523,56,0.5,0,0,0,0
64524,56,0.5,1,1,0,0
64525,56,0.5,0,0,0,0
64526,56,0.5,0,0,0,0
64527,56,0.5,0,0,0,0
64528,56,0.5,1,1,0,0
64529,56,0.5,1,1,0,0
64530,56,0.5,1,1,0,0
64531,56,0.5,0,1,0,0
64532,56,0.5,1,1,0,0
64533,56,0.5,0,0,0,0
64534,56,0.5,0,0,0,0
64535,56,0.5,1,1,0,0
64536,56,0.5,1,1,0,0
64537,56,0.5,1,0,0,0
64538,56,0.5,0,0,0,0
64539,56,0.5,1,1,0,0
64540,56,0.5,0,0,0,0
64541,56,0.5,1,1,0,0
64542,56,0.5,0,0,0,0
64543,56,0.5,0,0,0,0
64544,56,0.5,0,0,0,0
64545,56,0.5,0,0,0,0
64546,56,0.5,0,0,0,0
64547,56,0.5,0,0,0,0
64548,56,0.5,0,0,0,0
64549,56,0.5,0,0,0,0
64550,56,0.5,0,0,0,0
64551,56,0.5,0,0,0,0
64552,56,0.5,0,0,0,0
64553,56,0.5,0,0,0,0
64554,56,0.5,0,0,0,0
64555,56,0.5,0,0,0,0
64556,56,0.5,1,1,0,0
64557,56,0.5,0,0,0,0
64558,56,0.5,1,0,0,0
64559,56,0.5,0,0,0,0
64560,56,0.5,0,0,0,0
64561,56,0.5,0,0,0,0
64562,56,0.5,0,0,0,0
64563,56,0.5,0,0,0,0
64564,56,0.5,0,0,0,0
64565,56,0.5,0,0,0,0
64566,56,0.5,1,0,0,0
64567,56,0.5,1,1,0,0
64568,56,0.5,1,1,0,0
64569,56,0.5,1,1,0,0
64570,56,0.5,0,0,0,0
64571,56,0.5,0,0,0,0
64572,56,0.5,0,0,0,0
64573,56,0.5,0,0,0,0
64574,56,0.5,0,0,0,0
64575,56,0.5,0,0,0,0
64576,56,0.5,1,1,0,0
64577,56,0.5,1,1,0,0
64578,56,0.5,0,0,0,0
64579,56,0.5,0,0,0,0
64580,56,0.5,1,1,0,0
64581,56,0.5,0,0,0,0
64582,56,0.5,0,0,0,0
64583,56,0.5,0,0,0,0
64584,56,0.5,1,1,0,0
64585,56,0.5,0,1,0,0
64586,56,0.5,0,0,0,0
64587,56,0.5,0,0,0,0
64588,56,0.5,0,0,0,0
64589,56,0.5,0,0,0,0
64590,56,0.5,0,0,0,0
64591,56,0.5,1,0,0,0
64592,56,0.5,1,1,0,0
64593,56,0.5,1,1,0,0
64594,56,0.5,1,1,0,0
64595,56,0.5,0,0,0,0
64596,56,0.5,0,0,0,0
64597,56,0.5,0,0,0,0
64598,56,0.5,0,0,0,0
64599,56,0.5,0,0,0,0
64600,56,0.5,1,1,0,0
64601,56,0.5,1,1,0,0
64602,56,0.5,0,0,0,0
64603,56,0.5,1,0,0,0
64604,56,0.5,1,1,0,0
64605,56,0.5,1,1,0,0
64606,56,0.5,0,0,0,0
64607,56,0.5,0,0,0,0
64608,56,0.5,0,1,0,0
64609,56,0.5,0,0,0,0
64610,56,0.5,0,0,0,0
64611,56,0.5,0,0,0,0
64612,56,0.5,0,0,0,0
64613,56,0.5,0,0,0,0
64614,56,0.5,1,1,0,0
64615,56,0.5,0,0,0,0
64616,56,0.5,1,0,0,0
64617,56,0.5,0,0,0,0
64618,56,0.5,1,1,0,0
64619,56,0.5,0,0,0,0
64620,56,0.5,0,0,0,0
64621,56,0.5,0,0,0,0
64622,56,0.5,0,0,0,0
64623,56,0.5,1,1,0,0
64624,56,0.5,0,0,0,0
64625,56,0.5,1,1,0,0
64626,56,0.5,1,1,0,0
64627,56,0.5,1,1,0,0
64628,56,0.5,0,0,0,0
64629,56,0.5,0,0,0,0
64630,56,0.5,0,0,0,0
64631,56,0.5,1,1,0,0
64632,56,0.5,1,1,0,0
64633,56,0.5,0,1,0,0
64634,56,0.5,0,0,0,0
64635,56,0.5,1,0,0,0
64636,56,0.5,0,0,0,0
64637,56,0.5,1,0,0,0
64638,56,0.5,1,1,0,0
64639,56,0.5,1,0,0,0
64640,56,0.5,1,1,0,0
64641,56,0.5,0,0,0,0
64642,56,0.5,0,0,0,0
64643,56,0.5,0,0,0,0
64644,56,0.5,0,0,0,0
64645,56,0.5,1,0,0,0
64646,56,0.5,1,1,0,0
64647,56,0.5,1,0,0,0
64648,56,0.5,1,0,0,0
64649,56,0.5,0,0,0,0
64650,56,0.5,0,0,0,0
64651,56,0.5,0,0,0,0
64652,56,0.5,0,0,0,0
64653,56,0.5,1,1,0,0
64654,56,0.5,1,1,0,0
64655,56,0.5,1,0,0,0
64656,56,0.5,0,0,0,0
64657,56,0.5,0,0,0,0
64658,56,0.5,1,1,0,0
64659,56,0.5,0,0,0,0
64660,56,0.5,1,1,0,0
64661,56,0.5,0,0,0,0
64662,56,0.5,0,0,0,0
64663,56,0.5,0,0,0,0
64664,56,0.5,1,1,0,0
64665,56,0.5,0,0,0,0
64666,56,0.5,0,0,0,0
64667,56,0.5,0,0,0,0
64668,56,0.5,1,1,0,0
64669,56,0.5,1,0,0,0
64670,56,0.5,1,1,0,0
64671,56,0.5,0,0,0,0
64672,56,0.5,0,0,0,0
64673,56,0.5,1,1,0,0
64674,56,0.5,0,0,0,0
64675,56,0.5,0,0,0,0
64676,56,0.5,0,0,0,0
64677,56,0.5,1,1,0,0
64678,56,0.5,0,0,0,0
64679,56,0.5,0,0,0,0
64680,56,0.5,0,0,0,0
64681,56,0.5,1,1,0,0
64682,56,0.5,1,1,0,0
64683,56,0.5,0,0,0,0
64684,56,0.5,1,1,0,0
64685,56,0.5,1,1,0,0
64686,56,0.5,0,0,0,0
64687,56,0.5,0,0,0,0
64688,56,0.5,0,0,0,0
64689,56,0.5,1,1,0,0
64690,56,0.5,1,1,0,0
64691,56,0.5,1,1,0,0
64692,56,0.5,0,0,0,0
64693,56,0.5,1,1,0,0
64694,56,0.5,0,0,0,0
64695,56,0.5,1,0,0,0
64696,56,0.5,0,0,0,0
64697,56,0.5,1,1,0,0
64698,56,0.5,0,0,0,0
64699,56,0.5,0,0,0,0
64700,56,0.5,1,1,0,0
64701,56,0.5,0,0,0,0
64702,56,0.5,0,0,0,0
64703,56,0.5,0,0,0,0
64704,56,0.5,0,0,0,0
64705,56,0.5,0,0,0,0
64706,56,0.5,0,0,0,0
64707,56,0.5,0,0,0,0
64708,56,0.5,1,1,0,0
64709,56,0.5,0,0,0,0
64710,56,0.5,0,0,0,0
64711,56,0.5,0,0,0,0
64712,56,0.5,1,1,0,0
64713,56,0.5,0,0,0,0
64714,56,0.5,1,1,0,0
64715,56,0.5,0,0,0,0
64716,56,0.5,0,0,0,0
64717,56,0.5,0,0,0,0
64718,56,0.5,1,1,0,0
64719,56,0.5,0,0,0,0
64720,56,0.5,0,0,0,0
64721,56,0.5,1,1,0,0
64722,56,0.5,1,1,0,0
64723,56,0.5,1,1,0,0
64724,56,0.5,1,1,0,0
64725,56,0.5,0,0,0,0
64726,56,0.5,0,0,0,0
64727,56,0.5,1,1,0,0
64728,56,0.5,1,1,0,0
64729,56,0.5,0,0,0,0
64730,56,0.5,1,1,0,0
64731,56,0.5,0,0,0,0
64732,56,0.5,0,0,0,0
64733,56,0.5,0,1,0,0
64734,56,0.5,0,0,0,0
64735,56,0.5,0,0,0,0
64736,56,0.5,1,1,0,0
64737,56,0.5,0,0,0,0
64738,56,0.5,0,0,0,0
64739,56,0.5,0,0,0,0
64740,56,0.5,1,1,0,0
64741,56,0.5,0,0,0,0
64742,56,0.5,0,0,0,0
64743,56,0.5,0,0,0,0
64744,56,0.5,0,0,0,0
64745,56,0.5,1,1,0,0
64746,56,0.5,0,0,0,0
64747,56,0.5,1,1,0,0
64748,56,0.5,0,0,0,0
64749,56,0.5,0,0,0,0
64750,56,0.5,1,1,0,0
64751,56,0.5,1,1,0,0
64752,56,0.5,0,0,0,0
64753,56,0.5,0,0,0,0
64754,56,0.5,0,0,0,0
64755,56,0.5,0,0,0,0
64756,56,0.5,0,0,0,0
64757,56,0.5,0,0,0,0
64758,56,0.5,1,1,0,0
64759,56,0.5,1,1,0,0
64760,56,0.5,1,1,0,0
64761,56,0.5,1,0,0,0
64762,56,0.5,1,0,0,0
64763,56,0.5,0,0,0,0
64764,56,0.5,0,0,0,0
64765,56,0.5,0,0,0,0
64766,56,0.5,1,0,0,0
64767,56,0.5,0,0,0,0
64768,56,0.5,0,0,0,0
64769,56,0.5,0,0,0,0
64770,56,0.5,0,0,0,0
64771,56,0.5,1,1,0,0
64772,56,0.5,0,0,0,0
64773,56,0.5,0,0,0,0
64774,56,0.5,0,0,0,0
64775,56,0.5,0,0,0,0
64776,56,0.5,0,0,0,0
64777,56,0.5,0,0,0,0
64778,56,0.5,0,0,0,0
64779,56,0.5,0,0,0,0
64780,56,0.5,1,1,0,0
64781,56,0.5,0,0,0,0
64782,56,0.5,0,0,0,0
64783,56,0.5,1,1,0,0
64784,56,0.5,0,0,0,0
64785,56,0.5,0,0,0,0
64786,56,0.5,0,0,0,0
64787,56,0.5,0,0,0,0
64788,56,0.5,0,0,0,0
64789,56,0.5,0,0,0,0
64790,56,0.5,0,0,0,0
64791,56,0.5,1,1,0,0
64792,56,0.5,0,0,0,0
64793,56,0.5,0,0,0,0
64794,56,0.5,0,0,0,0
64795,56,0.5,0,0,0,0
64796,56,0.5,0,0,0,0
64797,56,0.5,1,0,0,0
64798,56,0.5,0,0,0,0
64799,56,0.5,0,0,0,0
64800,56,0.5,0,0,0,0
64801,56,0.5,0,0,0,0
64802,56,0.5,1,1,0,0
64803,56,0.5,1,1,0,0
64804,56,0.5,0,0,0,0
64805,56,0.5,0,0,0,0
64806,56,0.5,1,1,0,0
64807,56,0.5,0,0,0,0
64808,56,0.5,0,0,0,0
64809,56,0.5,0,0,0,0
64810,56,0.5,1,1,0,0
64811,56,0.5,1,1,0,0
64812,56,0.5,0,0,0,0
64813,56,0.5,1,1,0,0
64814,56,0.5,1,1,0,0
64815,56,0.5,0,0,0,0
64816,56,0.5,1,1,0,0
64817,56,0.5,0,0,0,0
64818,56,0.5,1,1,0,0
64819,56,0.5,1,0,0,0
64820,56,0.5,1,1,0,0
64821,56,0.5,0,0,0,0
64822,56,0.5,0,0,0,0
64823,56,0.5,0,0,0,0
64824,56,0.5,1,1,0,0
64825,56,0.5,1,1,0,0
64826,56,0.5,1,1,0,0
64827,56,0.5,0,0,0,0
64828,56,0.5,1,1,0,0
64829,56,0.5,0,0,0,0
64830,56,0.5,1,1,0,0
64831,56,0.5,1,1,0,0
64832,56,0.5,0,0,0,0
64833,56,0.5,0,0,0,0
64834,56,0.5,0,0,0,0
64835,56,0.5,1,1,0,0
64836,56,0.5,0,0,0,0
64837,56,0.5,1,1,0,0
64838,56,0.5,0,0,0,0
64839,56,0.5,0,0,0,0
64840,56,0.5,0,0,0,0
64841,56,0.5,1,1,0,0
64842,56,0.5,0,0,0,0
64843,56,0.5,0,0,0,0
64844,56,0.5,1,1,0,0
64845,56,0.5,1,1,0,0
64846,56,0.5,1,1,0,0
64847,56,0.5,1,1,0,0
64848,56,0.5,0,0,0,0
64849,56,0.5,0,0,0,0
64850,56,0.5,0,0,0,0
64851,56,0.5,0,0,0,0
64852,56,0.5,0,0,0,0
64853,56,0.5,0,0,0,0
64854,56,0.5,1,0,0,0
64855,56,0.5,1,1,0,0
64856,56,0.5,0,0,0,0
64857,56,0.5,1,1,0,0
64858,56,0.5,0,0,0,0
64859,56,0.5,0,0,0,0
64860,56,0.5,0,1,0,0
64861,56,0.5,0,0,0,0
64862,56,0.5,0,0,0,0
64863,56,0.5,0,0,0,0
64864,56,0.5,0,0,0,0
64865,56,0.5,1,1,0,0
64866,56,0.5,0,0,0,0
64867,56,0.5,0,0,0,0
64868,56,0.5,0,0,0,0
64869,56,0.5,0,0,0,0
64870,56,0.5,0,0,0,0
64871,56,0.5,1,0,0,0
64872,56,0.5,0,0,0,0
64873,56,0.5,0,0,0,0
64874,56,0.5,0,0,0,0
64875,56,0.5,1,1,0,0
64876,56,0.5,0,0,0,0
64877,56,0.5,0,0,0,0
64878,56,0.5,1,1,0,0
64879,56,0.5,1,1,0,0
64880,56,0.5,1,1,0,0
64881,56,0.5,1,0,0,0
64882,56,0.5,0,0,0,0
64883,56,0.5,0,0,0,0
64884,56,0.5,1,1,0,0
64885,56,0.5,1,1,0,0
64886,56,0.5,0,0,0,0
64887,56,0.5,0,0,0,0
64888,56,0.5,0,0,0,0
64889,56,0.5,1,1,0,0
64890,56,0.5,1,1,0,0
64891,56,0.5,1,1,0,0
64892,56,0.5,1,1,0,0
64893,56,0.5,0,0,0,0
64894,56,0.5,1,1,0,0
64895,56,0.5,1,1,0,0
64896,56,0.5,0,0,0,0
64897,56,0.5,1,1,0,0
64898,56,0.5,1,1,0,0
64899,56,0.5,1,0,0,0
64900,56,0.5,0,0,0,0
64901,56,0.5,1,1,0,0
64902,56,0.5,0,0,0,0
64903,56,0.5,1,1,0,0
64904,56,0.5,1,1,0,0
64905,56,0.5,0,0,0,0
64906,56,0.5,0,0,0,0
64907,56,0.5,0,1,0,0
64908,56,0.5,0,0,0,0
64909,56,0.5,1,1,0,0
64910,56,0.5,0,0,0,0
64911,56,0.5,0,0,0,0
64912,56,0.5,1,1,0,0
64913,56,0.5,1,1,0,0
64914,56,0.5,0,0,0,0
64915,56,0.5,1,1,0,0
64916,56,0.5,1,0,0,0
64917,56,0.5,1,1,0,0
64918,56,0.5,1,1,0,0
64919,56,0.5,0,0,0,0
64920,56,0.5,0,0,0,0
64921,56,0.5,1,1,0,0
64922,56,0.5,1,1,0,0
64923,56,0.5,0,0,0,0
64924,56,0.5,1,1,0,0
64925,56,0.5,0,0,0,0
64926,56,0.5,0,0,0,0
64927,56,0.5,1,1,0,0
64928,56,0.5,1,1,0,0
64929,56,0.5,0,1,0,0
64930,56,0.5,0,1,0,0
64931,56,0.5,0,0,0,0
64932,56,0.5,0,1,0,0
64933,56,0.5,1,1,0,0
64934,56,0.5,1,1,0,0
64935,56,0.5,1,1,0,0
64936,56,0.5,0,0,0,0
64937,56,0.5,1,1,0,0
64938,56,0.5,1,1,0,0
64939,56,0.5,1,1,0,0
64940,56,0.5,0,0,0,0
64941,56,0.5,0,0,0,0
64942,56,0.5,1,1,0,0
64943,56,0.5,0,0,0,0
64944,56,0.5,1,1,0,0
64945,56,0.5,0,0,0,0
64946,56,0.5,0,0,0,0
64947,56,0.5,1,1,0,0
64948,56,0.5,0,0,0,0
64949,56,0.5,0,0,0,0
64950,56,0.5,1,1,0,0
64951,56,0.5,1,1,0,0
64952,56,0.5,0,0,0,0
64953,56,0.5,1,1,0,0
64954,56,0.5,0,0,0,0
64955,56,0.5,0,0,0,0
64956,56,0.5,0,0,0,0
64957,56,0.5,0,0,0,0
64958,56,0.5,1,1,0,0
64959,56,0.5,1,1,0,0
64960,56,0.5,1,1,0,0
64961,56,0.5,0,0,0,0
64962,56,0.5,0,0,0,0
64963,56,0.5,0,0,0,0
64964,56,0.5,1,1,0,0
64965,56,0.5,0,0,0,0
64966,56,0.5,0,0,0,0
64967,56,0.5,0,0,0,0
64968,56,0.5,0,0,0,0
64969,56,0.5,0,0,0,0
64970,56,0.5,0,0,0,0
64971,56,0.5,0,0,0,0
64972,56,0.5,0,0,0,0
64973,56,0.5,0,0,0,0
64974,56,0.5,0,0,0,0
64975,56,0.5,0,0,0,0
64976,56,0.5,0,0,0,0
64977,56,0.5,0,0,0,0
64978,56,0.5,1,1,0,0
64979,56,0.5,0,0,0,0
64980,56,0.5,0,0,0,0
64981,56,0.5,0,0,0,0
64982,56,0.5,0,0,0,0
64983,56,0.5,0,0,0,0
64984,56,0.5,0,0,0,0
64985,56,0.5,1,1,0,0
64986,56,0.5,0,0,0,0
64987,56,0.5,0,0,0,0
64988,56,0.5,0,0,0,0
64989,56,0.5,0,0,0,0
64990,56,0.5,0,0,0,0
64991,56,0.5,0,0,0,0
64992,56,0.5,0,0,0,0
64993,56,0.5,0,1,0,0
64994,56,0.5,1,1,0,0
64995,56,0.5,1,1,0,0
64996,56,0.5,1,0,0,0
64997,56,0.5,0,0,0,0
64998,56,0.5,0,0,0,0
64999,56,0.5,0,0,0,0
65000,56,0.5,1,1,0,0
65001,56,0.5,0,0,0,0
65002,56,0.5,0,0,0,0
65003,56,0.5,0,0,0,0
65004,56,0.5,0,0,0,0
65005,56,0.5,1,0,0,0
65006,56,0.5,1,1,0,0
65007,56,0.5,1,1,0,0
65008,56,0.5,0,0,0,0
65009,56,0.5,0,0,0,0
65010,56,0.5,1,1,0,0
65011,56,0.5,0,0,0,0
65012,56,0.5,1,1,0,0
65013,56,0.5,0,0,0,0
65014,56,0.5,0,0,0,0
65015,56,0.5,0,0,0,0
65016,56,0.5,1,1,0,0
65017,56,0.5,0,0,0,0
65018,56,0.5,1,0,0,0
65019,56,0.5,0,0,0,0
65020,56,0.5,0,0,0,0
65021,56,0.5,0,0,0,0
65022,56,0.5,0,0,0,0
65023,56,0.5,0,0,0,0
65024,56,0.5,0,0,0,0
65025,56,0.5,0,0,0,0
65026,56,0.5,1,1,0,0
65027,56,0.5,0,0,0,0
65028,56,0.5,0,0,0,0
65029,56,0.5,0,0,0,0
65030,56,0.5,0,0,0,0
65031,56,0.5,0,0,0,0
65032,56,0.5,1,1,0,0
65033,56,0.5,0,0,0,0
65034,56,0.5,0,0,0,0
65035,56,0.5,1,1,0,0
65036,56,0.5,1,0,0,0
65037,56,0.5,0,0,0,0
65038,56,0.5,1,1,0,0
65039,56,0.5,0,0,0,0
65040,56,0.5,0,0,0,0
65041,56,0.5,0,0,0,0
65042,56,0.5,0,0,0,0
65043,56,0.5,0,0,0,0
65044,56,0.5,0,0,0,0
65045,56,0.5,0,0,0,0
65046,56,0.5,0,0,0,0
65047,56,0.5,0,0,0,0
65048,56,0.5,1,0,0,0
65049,56,0.5,0,1,0,0
65050,56,0.5,0,0,0,0
65051,56,0.5,0,0,0,0
65052,56,0.5,0,0,0,0
65053,56,0.5,0,0,0,0
65054,56,0.5,0,0,0,0
65055,56,0.5,0,0,0,0
65056,56,0.5,0,0,0,0
65057,56,0.5,1,1,0,0
65058,56,0.5,0,0,0,0
65059,56,0.5,1,1,0,0
65060,56,0.5,0,0,0,0
65061,56,0.5,0,0,0,0
65062,56,0.5,0,0,0,0
65063,56,0.5,1,0,0,0
65064,56,0.5,0,0,0,0
65065,56,0.5,0,0,0,0
65066,56,0.5,0,0,0,0
65067,56,0.5,0,0,0,0
65068,56,0.5,0,0,0,0
65069,56,0.5,0,0,0,0
65070,56,0.5,1,1,0,0
65071,56,0.5,0,0,0,0
65072,56,0.5,0,0,0,0
65073,56,0.5,0,0,0,0
65074,56,0.5,0,0,0,0
65075,56,0.5,0,0,0,0
65076,56,0.5,0,0,0,0
65077,56,0.5,1,1,0,0
65078,56,0.5,1,0,0,0
65079,56,0.5,0,0,0,0
65080,56,0.5,0,0,0,0
65081,56,0.5,0,0,0,0
65082,56,0.5,0,0,0,0
65083,56,0.5,0,0,0,0
65084,56,0.5,0,0,0,0
65085,56,0.5,1,1,0,0
65086,56,0.5,0,0,0,0
65087,56,0.5,0,0,0,0
65088,56,0.5,0,0,0,0
65089,56,0.5,1,1,0,0
65090,56,0.5,0,0,0,0
65091,56,0.5,0,0,0,0
65092,56,0.5,0,0,0,0
65093,56,0.5,0,0,0,0
65094,56,0.5,1,1,0,0
65095,56,0.5,0,0,0,0
65096,56,0.5,0,0,0,0
65097,56,0.5,1,1,0,0
65098,56,0.5,1,0,0,0
65099,56,0.5,1,1,0,0
65100,56,0.5,1,0,0,0
65101,56,0.5,1,1,0,0
65102,56,0.5,0,0,0,0
65103,56,0.5,0,0,0,0
65104,56,0.5,1,1,0,0
65105,56,0.5,1,1,0,0
65106,56,0.5,0,0,0,0
65107,56,0.5,0,0,0,0
65108,56,0.5,0,0,0,0
65109,56,0.5,0,0,0,0
65110,56,0.5,0,0,0,0
65111,56,0.5,1,1,0,0
65112,56,0.5,0,1,0,0
65113,56,0.5,0,0,0,0
65114,56,0.5,1,1,0,0
65115,56,0.5,0,0,0,0
65116,56,0.5,1,1,0,0
65117,56,0.5,0,0,0,0
65118,56,0.5,1,1,0,0
65119,56,0.5,1,1,0,0
65120,56,0.5,0,0,0,0
65121,56,0.5,1,1,0,0
65122,56,0.5,0,0,0,0
65123,56,0.5,0,0,0,0
65124,56,0.5,0,0,0,0
65125,56,0.5,0,0,0,0
65126,56,0.5,1,1,0,0
65127,56,0.5,1,0,0,0
65128,56,0.5,0,0,0,0
65129,56,0.5,0,1,0,0
65130,56,0.5,0,0,0,0
65131,56,0.5,1,1,0,0
65132,56,0.5,0,0,0,0
65133,56,0.5,1,1,0,0
65134,56,0.5,0,0,0,0
65135,56,0.5,1,1,0,0
65136,56,0.5,1,1,0,0
65137,56,0.5,0,0,0,0
65138,56,0.5,1,1,0,0
65139,56,0.5,0,0,0,0
65140,56,0.5,0,0,0,0
65141,56,0.5,0,0,0,0
65142,56,0.5,0,0,0,0
65143,56,0.5,1,1,0,0
65144,56,0.5,0,0,0,0
65145,56,0.5,1,1,0,0
65146,56,0.5,1,1,0,0
65147,56,0.5,0,0,0,0
65148,56,0.5,1,0,0,0
65149,56,0.5,1,1,0,0
65150,56,0.5,0,0,0,0
65151,56,0.5,1,0,0,0
65152,56,0.5,1,1,0,0
65153,56,0.5,1,0,0,0
65154,56,0.5,0,0,0,0
65155,56,0.5,0,0,0,0
65156,56,0.5,1,1,0,0
65157,56,0.5,0,0,0,0
65158,56,0.5,0,0,0,0
65159,56,0.5,1,1,0,0
65160,56,0.5,1,1,0,0
65161,56,0.5,0,0,0,0
65162,56,0.5,0,0,0,0
65163,56,0.5,0,0,0,0
65164,56,0.5,1,1,0,0
65165,56,0.5,0,0,0,0
65166,56,0.5,1,0,0,0
65167,56,0.5,0,0,0,0
65168,56,0.5,1,1,0,0
65169,56,0.5,0,0,0,0
65170,56,0.5,1,1,0,0
65171,56,0.5,0,0,0,0
65172,56,0.5,0,0,0,0
65173,56,0.5,1,1,0,0
65174,56,0.5,0,0,0,0
65175,56,0.5,0,0,0,0
65176,56,0.5,0,0,0,0
65177,56,0.5,1,1,0,0
65178,56,0.5,0,0,0,0
65179,56,0.5,1,1,0,0
65180,56,0.5,0,0,0,0
65181,56,0.5,1,1,0,0
65182,56,0.5,1,1,0,0
65183,56,0.5,0,0,0,0
65184,56,0.5,0,0,0,0
65185,56,0.5,1,1,0,0
65186,56,0.5,0,0,0,0
65187,56,0.5,0,0,0,0
65188,56,0.5,0,0,0,0
65189,56,0.5,1,1,0,0
65190,56,0.5,1,1,0,0
65191,56,0.5,0,0,0,0
65192,56,0.5,0,0,0,0
65193,56,0.5,0,0,0,0
65194,56,0.5,1,1,0,0
65195,56,0.5,0,0,0,0
65196,56,0.5,1,1,0,0
65197,56,0.5,0,0,0,0
65198,56,0.5,1,1,0,0
65199,56,0.5,0,0,0,0
65200,56,0.5,0,0,0,0
65201,56,0.5,1,1,0,0
65202,56,0.5,0,0,0,0
65203,56,0.5,0,0,0,0
65204,56,0.5,1,0,0,0
65205,56,0.5,0,0,0,0
65206,56,0.5,0,0,0,0
65207,56,0.5,0,0,0,0
65208,56,0.5,1,0,0,0
65209,56,0.5,1,1,0,0
65210,56,0.5,1,1,0,0
65211,56,0.5,1,1,0,0
65212,56,0.5,0,0,0,0
65213,56,0.5,0,0,0,0
65214,56,0.5,1,1,0,0
65215,56,0.5,1,1,0,0
65216,56,0.5,1,1,0,0
65217,56,0.5,0,0,0,0
65218,56,0.5,0,0,0,0
65219,56,0.5,0,0,0,0
65220,56,0.5,1,1,0,0
65221,56,0.5,1,1,0,0
65222,56,0.5,0,0,0,0
65223,56,0.5,0,0,0,0
65224,56,0.5,1,1,0,0
65225,56,0.5,0,0,0,0
65226,56,0.5,1,1,0,0
65227,56,0.5,0,0,0,0
65228,56,0.5,0,0,0,0
65229,56,0.5,1,1,0,0
65230,56,0.5,0,0,0,0
65231,56,0.5,1,1,0,0
65232,56,0.5,0,1,0,0
65233,56,0.5,1,1,0,0
65234,56,0.5,0,0,0,0
65235,56,0.5,0,0,0,0
65236,56,0.5,1,1,0,0
65237,56,0.5,0,0,0,0
65238,56,0.5,0,0,0,0
65239,56,0.5,1,1,0,0
65240,56,0.5,1,1,0,0
65241,56,0.5,1,1,0,0
65242,56,0.5,1,1,0,0
65243,56,0.5,1,0,0,0
65244,56,0.5,0,0,0,0
65245,56,0.5,0,0,0,0
65246,56,0.5,1,1,0,0
65247,56,0.5,1,1,0,0
65248,56,0.5,0,0,0,0
65249,56,0.5,0,0,0,0
65250,56,0.5,0,0,0,0
65251,56,0.5,0,0,0,0
65252,56,0.5,0,0,0,0
65253,56,0.5,1,1,0,0
65254,56,0.5,0,1,0,0
65255,56,0.5,0,0,0,0
